Algo Name : ALL Results averaged from 20 test cycles and if error - no results printed, Total Time , Average Small, Average Big, Average Super Big,  SMALL Avrg RAND_with_Repeats, SMALL Avrg REV_SORTED, SMALL Avrg RAND_NO_REPEATS_SHUFFLED, SMALL Avrg SORTED, SMALL Avrg SORTED_WITH_SOME_ZEROES_INSERTED, SMALL Avrg ONE_NUMBER, SMALL Avrg ONLY_ZEROES, BIG Avrg RAND_with_Repeats, BIG Avrg REV_SORTED, BIG Avrg RAND_NO_REPEATS_SHUFFLED, BIG Avrg SORTED, BIG Avrg SORTED_WITH_SOME_ZEROES_INSERTED, BIG Avrg ONE_NUMBER, BIG Avrg ONLY_ZEROES, SUP BIG Avrg RAND_with_Repeats, SUP BIG Avrg REV_SORTED, SUP BIG Avrg RAND_NO_REPEATS_SHUFFLED, SUP BIG Avrg SORTED, SUP BIG Avrg SORTED_WITH_SOME_ZEROES_INSERTED, SUP BIG Avrg ONE_NUMBER, SUP BIG Avrg ONLY_ZEROES, 
RusevMergeSortBasedOn2_32StaticStacksNoOpt ALIGNED,1025474401,22583,3385501,105644477,49363,2599,63733,2003,36387,1994,2001,7486546,235811,10909042,186919,4498264,190407,191523,245369002,5992660,341072451,4920681,132162599,4853649,5140299,
RusevMergeSortBasedOn2_32StaticStacksOPTIMIZED,992495746,23261,3279928,102193335,59685,2425,60777,1981,34216,1847,1898,7387792,231525,10399471,184094,4388793,183822,184001,241205110,5903470,327559605,4605402,127094464,4495594,4489703,
RusevMergeSortBasedOn2_32StaticStacksOPTIMIZED ALIGNED,968566254,21258,3168186,100135772,46404,2380,60841,1896,33448,1889,1949,7052600,225708,10101102,177970,4258939,182110,178872,231530546,5839026,322575574,4532055,127050371,4725364,4697471,
RusevMergeSortBasedOn2_32StaticStacksOPTIMIZED_Dyn,992835550,24607,3242574,102676672,70749,2373,60082,1909,33326,1865,1945,7347762,228308,10299201,180840,4277932,180983,182991,236795202,5922995,330686776,4672680,130962379,4775058,4921618,
RusevMergeSortBasedOn2_32StaticStacksOPTIMIZED_Dyn ALIGNED,966259713,21887,3195802,99468590,48419,2483,61845,1923,34624,1958,1956,7239735,230941,10117502,182472,4235135,180959,183869,234904713,5730534,316673710,4468370,125683687,4389244,4429878,
timSort_Rusev,1522964200,38120,5068811,156359360,74056,52127,71557,15505,25045,14452,14097,8037099,6055522,11506524,2163130,3469524,2122528,2127351,250139687,169609870,349892779,73484524,106009396,73027929,72351337,
timSort_Rusev ALIGNED,1489221413,33396,4844017,154283729,50677,49483,68386,14733,23677,13535,13281,7570617,5780897,11114017,2026009,3340514,2032140,2043927,239973896,168345073,348615844,73202851,103453382,73301145,73093912,
timSort_Rusev_With_Checks,969030548,24076,3206273,99716888,67819,2380,68702,1878,24007,1880,1862,7438773,227194,10937119,183843,3295820,180345,180814,235779255,5783463,342111427,4548858,100781491,4557918,4455807,
timSort_Rusev_With_Checks ALIGNED,937751033,20704,3106749,96476390,48921,2304,65485,1811,22806,1806,1793,7171425,221429,10637659,175395,3190376,175650,175306,230943502,5896574,329247860,4405846,96070898,4417070,4352983,
timSort_Rusev_With_Checks_imprMerge,949694182,22002,3171869,97388120,60413,2451,65085,1940,20343,1889,1894,7314315,234119,10981052,185978,3115971,186433,185219,229042859,5984560,338590834,4600292,93733119,4935543,4829639,
