Algo Name : ALL Results averaged from 20 test cycles and if error - no results printed, Total Time , Average Small, Average Big, Average Super Big,  SMALL Avrg RAND_with_Repeats, SMALL Avrg REV_SORTED, SMALL Avrg RAND_NO_REPEATS_SHUFFLED, SMALL Avrg SORTED, SMALL Avrg SORTED_WITH_SOME_ZEROES_INSERTED, SMALL Avrg ONE_NUMBER, SMALL Avrg ONLY_ZEROES, BIG Avrg RAND_with_Repeats, BIG Avrg REV_SORTED, BIG Avrg RAND_NO_REPEATS_SHUFFLED, BIG Avrg SORTED, BIG Avrg SORTED_WITH_SOME_ZEROES_INSERTED, BIG Avrg ONE_NUMBER, BIG Avrg ONLY_ZEROES, SUP BIG Avrg RAND_with_Repeats, SUP BIG Avrg REV_SORTED, SUP BIG Avrg RAND_NO_REPEATS_SHUFFLED, SUP BIG Avrg SORTED, SUP BIG Avrg SORTED_WITH_SOME_ZEROES_INSERTED, SUP BIG Avrg ONE_NUMBER, SUP BIG Avrg ONLY_ZEROES, 
svpv_stdlib_isort,1581919790,59158,7159906,198133275,136608, 44048, 106126, 41504, 71227, 7319, 7274, 6065828, 6938332, 17494742, 7540670, 10387788, 767723, 741913, 0, 199375557, 483785540, 0, 271605594, 17960331, 17939355, 
svpv_stdlib_isort ALIGNED ,1552877748,52846,6689412,200129333,94032, 43200, 105144, 41727, 71048, 7542, 7229, 5545816, 6758330, 16580303, 6472745, 9833687, 722611, 721793, 0, 209236244, 483793127, 0, 271448947, 18078596, 18089753, 
