Algo Name : ALL Results averaged from 20 test cycles and if error - no results printed, Total Time , Average Small, Average Big, Average Super Big,  SMALL Avrg RAND_with_Repeats, SMALL Avrg REV_SORTED, SMALL Avrg RAND_NO_REPEATS_SHUFFLED, SMALL Avrg SORTED, SMALL Avrg SORTED_WITH_SOME_ZEROES_INSERTED, SMALL Avrg ONE_NUMBER, SMALL Avrg ONLY_ZEROES, BIG Avrg RAND_with_Repeats, BIG Avrg REV_SORTED, BIG Avrg RAND_NO_REPEATS_SHUFFLED, BIG Avrg SORTED, BIG Avrg SORTED_WITH_SOME_ZEROES_INSERTED, BIG Avrg ONE_NUMBER, BIG Avrg ONLY_ZEROES, SUP BIG Avrg RAND_with_Repeats, SUP BIG Avrg REV_SORTED, SUP BIG Avrg RAND_NO_REPEATS_SHUFFLED, SUP BIG Avrg SORTED, SUP BIG Avrg SORTED_WITH_SOME_ZEROES_INSERTED, SUP BIG Avrg ONE_NUMBER, SUP BIG Avrg ONLY_ZEROES, 
QuickSortDualPivot_Qsort3_aumueller,6967540721,79598,93141839,162614540,37398, 216270, 37889, 218367, 20529, 13165, 13567, 5390464, 207925993, 2356211, 418393738, 1228223, 852093, 871239, 162614540, 0, 0, 0, 0, 0, 0, 
QuickSortDualPivot_Qsort3_aumueller ALIGNED ,6904279699,77844,92304026,160636600,30615, 215243, 37621, 215243, 20038, 13343, 12808, 5350224, 204488788, 2417798, 415955192, 1203543, 887796, 850487, 160636600, 0, 0, 0, 0, 0, 0, 
